Wavelength [nm], Irradiance
2.822716127205479779e+02,1.694729927662473878e-01
2.821255316761076983e+02,1.684897246441262875e-01
2.819795394246472142e+02,1.656949584049024760e-01
2.818336360328585215e+02,1.666129473155964213e-01
2.816878215674331614e+02,1.652176041713415977e-01
2.815420960950631297e+02,1.654664811649075307e-01
2.813964596824401951e+02,1.646219313670690965e-01
2.812509123962563535e+02,1.663518304698879124e-01
2.811054543032032598e+02,1.657969571727573588e-01
2.809600854699726824e+02,1.682490075519887662e-01
2.808148059632566174e+02,1.675309362262903945e-01
2.806696158497468332e+02,1.678573322834260029e-01
2.805245151961352121e+02,1.644424135356444827e-01
2.803795040691134091e+02,1.654256816577655831e-01
2.802345825353735336e+02,1.644138538806451111e-01
2.800897506616072405e+02,1.675023765712910229e-01
2.799450085145064122e+02,1.672616594791535016e-01
2.798003561607628171e+02,1.660866336734652116e-01
2.796557936670684512e+02,1.670127824855875687e-01
2.795113211001149693e+02,1.661682326877491345e-01
2.793669385265940264e+02,1.674166976062929080e-01
2.792226460131979593e+02,1.671800604648695787e-01
2.790784436266183093e+02,1.675023765712910229e-01
2.789343314335468449e+02,1.653155229884822885e-01
2.787903095006754484e+02,1.657561576656154112e-01
2.786463778946960019e+02,1.681592486362764871e-01
2.785025366823005015e+02,1.694362732098196322e-01
2.783587859301803746e+02,1.692934749348227741e-01
2.782151257050278446e+02,1.682041280941326267e-01
2.780715560735344525e+02,1.672494196270108979e-01
2.779280771023921943e+02,1.642261761477921411e-01
2.777846888582928386e+02,1.674982966205768309e-01
2.776413914079282677e+02,1.702359435498019269e-01
2.774981848179901363e+02,1.650788858470589593e-01
2.773550691551706677e+02,1.665435881534551021e-01
2.772120444861614033e+02,1.659356754970399972e-01
2.770691108776541114e+02,1.705378599026523834e-01
2.769262683963407881e+02,1.669475032741604414e-01
2.767835171089132018e+02,1.675554159305755464e-01
2.766408570820632349e+02,1.667353458370222918e-01
2.764982883824825421e+02,1.669719829784456211e-01
2.763558110768632332e+02,1.673636582470083844e-01
2.762134252318969629e+02,1.691017172512556122e-01
2.760711309142754999e+02,1.655154405734778622e-01
2.759289281906909537e+02,1.673187787891522171e-01
2.757868171278348655e+02,1.687549214405489884e-01
2.756447977923992312e+02,1.659193556941832015e-01
2.755028702510758194e+02,1.666659866748809726e-01
2.753610345705565123e+02,1.674207775570071000e-01
2.752192908175329649e+02,1.667271859355939079e-01
2.750776390586971729e+02,1.659315955463258052e-01
2.749360793607411324e+02,1.672045401691547584e-01
2.747946117903562708e+02,1.665109485477415385e-01
2.746532364142346978e+02,1.671719005634411948e-01
2.745119532990681819e+02,1.687834810955483600e-01
2.743707625115484916e+02,1.655725598834766055e-01
2.742296641183676229e+02,1.687998008984051557e-01
2.740886581862172307e+02,1.697789890698120363e-01
2.739477447817891971e+02,1.667720653934500474e-01
2.738069239717754044e+02,1.709254552205009270e-01
2.736661958228677349e+02,1.682653273548455619e-01
2.735255604017578435e+02,1.675921354870033297e-01
2.733850177751377259e+02,1.663803901248872841e-01
2.732445680096990372e+02,1.675227763248619828e-01
2.731042111721338870e+02,1.679389312977099258e-01
2.729639473291339300e+02,1.672534995777250899e-01
2.728237765473909349e+02,1.665272683505983342e-01
2.726836988935967838e+02,1.667475856891648678e-01
2.725437144344433591e+02,1.673310186412948208e-01
2.724038232366225429e+02,1.684407652355559559e-01
2.722640253668259902e+02,1.698075487248114079e-01
2.721243208917456968e+02,1.669148636684468778e-01
2.719847098780734314e+02,1.687304417362638365e-01
2.718451923925009623e+02,1.675635758320039581e-01
2.717057685017201720e+02,1.672698193805818856e-01
2.715664382724230563e+02,1.706602584240782261e-01
2.714272017713011564e+02,1.669719829784456211e-01
2.712880590650464683e+02,1.699299472462372784e-01
2.711490102203508741e+02,1.660376742648948800e-01
2.710100553039059150e+02,1.680001305584228610e-01
2.708711943824038144e+02,1.666292671184532170e-01
2.707324275225361134e+02,1.687753211941199760e-01
2.705937547909949217e+02,1.677757332691421077e-01
2.704551762544717803e+02,1.659601552013251768e-01
2.703166919796586853e+02,1.691547566105401357e-01
2.701783020332475189e+02,1.709091354176441591e-01
2.700400064819298223e+02,1.710315339390700295e-01
2.699018053923978187e+02,1.680572498684215765e-01
2.697636988313430493e+02,1.694321932591054403e-01
2.696256868654575101e+02,1.686202830669805419e-01
2.694877695614329696e+02,1.680123704105654370e-01
2.693499469859611963e+02,1.708438562062170318e-01
2.692122192057340726e+02,1.671678206127270028e-01
2.690745862874434806e+02,1.687263617855496167e-01
2.689370482977813026e+02,1.667883851963068154e-01
2.687996053034390798e+02,1.689344392719736021e-01
2.686622573711090354e+02,1.660580740184658677e-01
2.685250045674827106e+02,1.712273715733513835e-01
2.683878469592521014e+02,1.682408476505603823e-01
2.682507846131089764e+02,1.695586717312454750e-01
2.681138175957452177e+02,1.710315339390700295e-01
2.679769459738524802e+02,1.698524281826675475e-01
2.678401698141227598e+02,1.681796483898474470e-01
2.677034891832478252e+02,1.682653273548455619e-01
2.675669041479196721e+02,1.700237861126637495e-01
2.674304147748298419e+02,1.711580124112100643e-01
2.672940211306703304e+02,1.687916409969767439e-01
2.671577232821331336e+02,1.690405179905426769e-01
2.670215212959096789e+02,1.689670788776871657e-01
2.668854152386921896e+02,1.685223642498398511e-01
2.667494051771723207e+02,1.713579299962056379e-01
2.666134911780418406e+02,1.678573322834260029e-01
2.664776733079927453e+02,1.696157910412442182e-01
2.663419516337166897e+02,1.709825745304996703e-01
2.662063262219056696e+02,1.684122055805565843e-01
2.660707971392513400e+02,1.702522633526586948e-01
2.659353644524456968e+02,1.712314515240655755e-01
2.658000282281805084e+02,1.698238685276681759e-01
2.656647885331476573e+02,1.715578475812012116e-01
2.655296454340389118e+02,1.691098771526839961e-01
2.653945989975460407e+02,1.681388488827054994e-01
2.652596492903610397e+02,1.691261969555407640e-01
2.651247963791756774e+02,1.708683359105022115e-01
2.649900403306817225e+02,1.691751563641111233e-01
2.648553812115709434e+02,1.704277012333690888e-01
2.647208190885354497e+02,1.692200358219672629e-01
2.645863540282667827e+02,1.694362732098196322e-01
2.644519860974569383e+02,1.718801636876226557e-01
2.643177153627977987e+02,1.700237861126637495e-01
2.641835418909809050e+02,1.701135450283760564e-01
2.640494657486983670e+02,1.724839963933235687e-01
2.639154870026418394e+02,1.717047258069122617e-01
2.637816057195034318e+02,1.710600935940693734e-01
2.636478219659746856e+02,1.702318635990877349e-01
2.635141358087475965e+02,1.724309570340390174e-01
2.633805473145138194e+02,1.748503678075568890e-01
2.632470565499653503e+02,1.742057355947140285e-01
2.631136635817940714e+02,1.712804109326359348e-01
2.629803684766916376e+02,1.741730959890004649e-01
2.628471713013500448e+02,1.711988119183520396e-01
2.627140721224609479e+02,1.733285461911620029e-01
2.625810710067163427e+02,1.725370357526081200e-01
2.624481680208077705e+02,1.708234564526460442e-01
2.623153632314275683e+02,1.691996360683963030e-01
2.621826567052671635e+02,1.715333678769160597e-01
2.620500485090185521e+02,1.737202214597247663e-01
2.619175387093733889e+02,1.723575179211835062e-01
2.617851273730236699e+02,1.717496052647684013e-01
2.616528145666612772e+02,1.745443715039922405e-01
2.615206003569779796e+02,1.725370357526081200e-01
2.613884848106655454e+02,1.733611857968755665e-01
2.612564679944157433e+02,1.731735080640225966e-01
2.611245499749206829e+02,1.701094650776618644e-01
2.609927308188720190e+02,1.730225498875973544e-01
2.608610105929614065e+02,1.713742497990624336e-01
2.607293893638810687e+02,1.705133801983672037e-01
2.605978671983225468e+02,1.751196445546937819e-01
2.604664441629777230e+02,1.738140603261512651e-01
2.603351203245384795e+02,1.749768462796969515e-01
2.602038957496966987e+02,1.730755892468819057e-01
2.600727705051439216e+02,1.728348721547443845e-01
2.599417446575723716e+02,1.764945879453776179e-01
2.598108182736738172e+02,1.751971636182634851e-01
2.596799914201397996e+02,1.744178930318521781e-01
2.595492641636624285e+02,1.735692632832995241e-01
2.594186365709333586e+02,1.733979053533033221e-01
2.592881087086445859e+02,1.737528610654383299e-01
2.591576806434877653e+02,1.724554367383241971e-01
2.590273524421548927e+02,1.746504502225613153e-01
2.588971241713376230e+02,1.744627724897083176e-01
2.587669958977280658e+02,1.740384576154320184e-01
2.586369676880178758e+02,1.739894982068616591e-01
2.585070396088987081e+02,1.748911673146988366e-01
2.583772117270627859e+02,1.751359643575505498e-01
2.582474841092015367e+02,1.728960714154572920e-01
2.581178568220071838e+02,1.752338831746912406e-01
2.579883299321712684e+02,1.749931660825537194e-01
2.578589035063856727e+02,1.737243014104389582e-01
2.577295776113423926e+02,1.760580332189587149e-01
2.576003523137329694e+02,1.744831722432793053e-01
2.574712276802496262e+02,1.755561992811126848e-01
2.573422037775837907e+02,1.755113198232565452e-01
2.572132806724276861e+02,1.739201390447203399e-01
2.570844584314726262e+02,1.748136482511291334e-01
2.569557371214110617e+02,1.750094858854105151e-01
2.568271168089343064e+02,1.749319668218407842e-01
2.566985975607344699e+02,1.750747650968376423e-01
2.565701794435033207e+02,1.723779176747544939e-01
2.564418625239326275e+02,1.743893333768528064e-01
2.563136468687143861e+02,1.722718389561854191e-01
2.561855325445402514e+02,1.746830898282748790e-01
2.560575196181022193e+02,1.741608561368578612e-01
2.559296081560919447e+02,1.751522841604073455e-01
2.558017982252014235e+02,1.759152349439618845e-01
2.556740898921223106e+02,1.731286286061664292e-01
2.555464832235466019e+02,1.768577035589410096e-01
2.554189782861660660e+02,1.757479569646798745e-01
2.552915751466724714e+02,1.731041489018812773e-01
2.551642738717577004e+02,1.728471120068869604e-01
2.550370745281136351e+02,1.738670996854357886e-01
2.549099771824320442e+02,1.717251255604832216e-01
2.547829819014048098e+02,1.756133185911114281e-01
2.546560887517237006e+02,1.730837491483102897e-01
2.545292978000805988e+02,1.763354698675239918e-01
2.544026091131673866e+02,1.760090738103883834e-01
2.542760227576757188e+02,1.723697577733261099e-01
2.541495388002975915e+02,1.731163887540238533e-01
2.540231573077248868e+02,1.745443715039922405e-01
2.538968783466491459e+02,1.722065597447582919e-01
2.537707019837624784e+02,1.724268770833248254e-01
2.536446282857565393e+02,1.714028094540618052e-01
2.535186573193233244e+02,1.709336151219293387e-01
2.533927891511547159e+02,1.740384576154320184e-01
2.532670238479422551e+02,1.719821624554775386e-01
2.531413614763779378e+02,1.723371181676125463e-01
2.530158021031536464e+02,1.725574355061790799e-01
2.528903457949611493e+02,1.729776704297412149e-01
2.527649926184921014e+02,1.716190468419141468e-01
2.526397426404388398e+02,1.738630197347215967e-01
2.525145959274926781e+02,1.712192116719229995e-01
2.523895525463457261e+02,1.723901575268970698e-01
2.522646125636897523e+02,1.735774231847279359e-01
2.521397760462165252e+02,1.693954737026776847e-01
2.520150430606179270e+02,1.685019644962688912e-01
2.518904136735857264e+02,1.695464318791028990e-01
2.517658879518119193e+02,1.686978021305502728e-01
2.516414659619881604e+02,1.721657602376163165e-01
2.515171477708064458e+02,1.717292055111974136e-01
2.513929334449584303e+02,1.682816471577023298e-01
2.512688230511361098e+02,1.719576827511923589e-01
2.511448166560312529e+02,1.697137098583849091e-01
2.510209143263356282e+02,1.685917234119811703e-01
2.508971161287411178e+02,1.697218697598132930e-01
2.507734221299394903e+02,1.685876434612669783e-01
2.506498323966227417e+02,1.708683359105022115e-01
2.505263469954825268e+02,1.718026446240529526e-01
2.504029659932108416e+02,1.699054675419520988e-01
2.502796894564993408e+02,1.705419398533665754e-01
2.501565174520399069e+02,1.698524281826675475e-01
2.500334500465245355e+02,1.696157910412442182e-01
2.499104873066447681e+02,1.716516864476277104e-01
2.497876292990928278e+02,1.679389312977099258e-01
2.496648760905601421e+02,1.654338415591939671e-01
2.495422277477388207e+02,1.718760837369084638e-01
2.494196843373205184e+02,1.662416718006046457e-01
2.492972459259972311e+02,1.672453396762967059e-01
2.491749125804606138e+02,1.662865512584607852e-01
2.490526843674026622e+02,1.681102892277061278e-01
2.489305613535151451e+02,1.698728279362385352e-01
2.488085436054897173e+02,1.675839755855749180e-01
2.486866311900184883e+02,1.681878082912758310e-01
2.485648241737931130e+02,1.683877258762714046e-01
2.484431226235055874e+02,1.678246926777124670e-01
2.483215266058475663e+02,1.670862215984430799e-01
2.482000361875110457e+02,1.687345216869780284e-01
2.480786514351877940e+02,1.674901367191484192e-01
2.479573724155694663e+02,1.682449276012745742e-01
2.478361991953480583e+02,1.677308538112859682e-01
2.477151318412154524e+02,1.674982966205768309e-01
2.475941704198634170e+02,1.721494404347595486e-01
2.474733149979838345e+02,1.699829866055218019e-01
2.473525656422684733e+02,1.700115462605211736e-01
2.472319224194089884e+02,1.662539116527472216e-01
2.471113853960977167e+02,1.679715709034234894e-01
2.469909546390259720e+02,1.679470911991383097e-01
2.468706302148858640e+02,1.739119791432919560e-01
2.467504121903691612e+02,1.669067037670184939e-01
2.466303006321675184e+02,1.688324405041187193e-01
2.465102956069731590e+02,1.659887148563245485e-01
2.463903971814775105e+02,1.667924651470210351e-01
2.462706054223726824e+02,1.671311010562992472e-01
2.461509203963503296e+02,1.679022117412821702e-01
2.460313421701025618e+02,1.652053643191990218e-01
2.459118708103209201e+02,1.694607529141047841e-01
2.457925063836971731e+02,1.681592486362764871e-01
2.456732489569234303e+02,1.679430112484241178e-01
2.455540985966913468e+02,1.678818119877111825e-01
2.454350553696929182e+02,1.678287726284266590e-01
2.453161193426196860e+02,1.676941342548582126e-01
2.451972905821637596e+02,1.670005426334449927e-01
2.450785691550169076e+02,1.697422695133842807e-01
2.449599551278708987e+02,1.679103716427105542e-01
2.448414485674176149e+02,1.687141219334070408e-01
2.447230495403488248e+02,1.705949792126510989e-01
2.446047581133565245e+02,1.678165327762840553e-01
2.444865743531322551e+02,1.715292879262018400e-01
2.443684983263680124e+02,1.676941342548582126e-01
2.442505300997556787e+02,1.657439178134728075e-01
2.441326697399871364e+02,1.674207775570071000e-01
2.440149173137540402e+02,1.699299472462372784e-01
2.438972728877482723e+02,1.663599903713163242e-01
2.437797365286618287e+02,1.680817295727067562e-01
2.436623083031861370e+02,1.672534995777250899e-01
2.435449882780135340e+02,1.672208599720115263e-01
2.434277765198355610e+02,1.700360259648063532e-01
2.433106730953441001e+02,1.688528402576896792e-01
2.431936780712308064e+02,1.693587541462499013e-01
2.430767915141880167e+02,1.669148636684468778e-01
2.429600134909070448e+02,1.698524281826675475e-01
2.428433440680798867e+02,1.705011403462246278e-01
2.427267833123985383e+02,1.694607529141047841e-01
2.426103312905545408e+02,1.678369325298550430e-01
2.424939880692401175e+02,1.676696545505730329e-01
2.423777537151465822e+02,1.649768870792040765e-01
2.422616282949661581e+02,1.661600727863207505e-01
2.421456118753906139e+02,1.671678206127270028e-01
2.420297045231118318e+02,1.667353458370222918e-01
2.419139063048213529e+02,1.695301120762461311e-01
2.417982172872111732e+02,1.652053643191990218e-01
2.416826375369732887e+02,1.658703962856128700e-01
2.415671671207993541e+02,1.693832338505350810e-01
2.414518061053813653e+02,1.697993888233830240e-01
2.413365545574107500e+02,1.666455869213099850e-01
2.412214125435799588e+02,1.700686655705199168e-01
2.411063801305804191e+02,1.669719829784456211e-01
2.409914573851038995e+02,1.683836459255572127e-01
2.408766443738423959e+02,1.689711588284013577e-01
2.407619411634876769e+02,1.674615770641490753e-01
2.406473478207316248e+02,1.682653273548455619e-01
2.405328644122661217e+02,1.669352634220178655e-01
2.404184910047829362e+02,1.706847381283634058e-01
2.403042276649737232e+02,1.672738993312960776e-01
2.401900744595307060e+02,1.690894773991130084e-01
2.400760314551454258e+02,1.688773199619748588e-01
2.399620987185096510e+02,1.691343568569691758e-01
2.398482763163154914e+02,1.682326877491319983e-01
2.397345643152544881e+02,1.725941550626068355e-01
2.396209627820187507e+02,1.665313483013125262e-01
2.395074717832999340e+02,1.663069510120317729e-01
2.393940913857899204e+02,1.698238685276681759e-01
2.392808216561804784e+02,1.682082080448468187e-01
2.391676626611636038e+02,1.715415277783444437e-01
2.390546144674310653e+02,1.690078783848291133e-01
2.389416771416744041e+02,1.691669964626827394e-01
2.388288507505859570e+02,1.666007074634538454e-01
2.387161353608571517e+02,1.689058796169742305e-01
2.386035310391799840e+02,1.697626692669552684e-01
2.384910378522463361e+02,1.691588365612543277e-01
2.383786558667479767e+02,1.700278660633779415e-01
2.382663851493766742e+02,1.676778144520014169e-01
2.381542257668241973e+02,1.697177898090991011e-01
2.380421777857827692e+02,1.681837283405616390e-01
2.379302412729437037e+02,1.709744146290712863e-01
2.378184162949992242e+02,1.657520777149011915e-01
2.377067029186409854e+02,1.664905487941705786e-01
2.375951012105608697e+02,1.678818119877111825e-01
2.374836112374506456e+02,1.671719005634411948e-01
2.373722330660021953e+02,1.697055499569565251e-01
2.372609667629074011e+02,1.706969779805059817e-01
2.371498123948580314e+02,1.706235388676504705e-01
2.370387700285459687e+02,1.679144515934247461e-01
2.369278397306628676e+02,1.722473592519002394e-01
2.368170215679007242e+02,1.703501821697993857e-01
2.367063156069513070e+02,1.700645856198057249e-01
2.365957219145067256e+02,1.696729103512429615e-01
2.364852405572581802e+02,1.675880555362891100e-01
2.363748716018982350e+02,1.660907136241794313e-01
2.362646151151183176e+02,1.690282781384001010e-01
2.361544711636101965e+02,1.698034687740972160e-01
2.360444398140659814e+02,1.681918882419900230e-01
2.359345211331770997e+02,1.710723334462119771e-01
2.358247151876357748e+02,1.690486778919710609e-01
2.357150220441337751e+02,1.674452572612922796e-01
2.356054417693626419e+02,1.672657394298676936e-01
2.354959744300145985e+02,1.662212720470336580e-01
2.353866200927812997e+02,1.694933925198183478e-01
2.352773788243546278e+02,1.692200358219672629e-01
2.351682506914261239e+02,1.700441858662347372e-01
2.350592357606881251e+02,1.677757332691421077e-01
2.349503340988319451e+02,1.678165327762840553e-01
2.348415457725498072e+02,1.686447627712657216e-01
2.347328708485332527e+02,1.696198709919584102e-01
2.346243093934745048e+02,1.685223642498398511e-01
2.345158614740649909e+02,1.682979669605591255e-01
2.344075271569968208e+02,1.669026238163043019e-01
2.342993065089616493e+02,1.691343568569691758e-01
2.341911995966512450e+02,1.681551686855622674e-01
2.340832064867578310e+02,1.688732400112606669e-01
2.339753272459727214e+02,1.682734872562739459e-01
2.338675619409881392e+02,1.685794835598385943e-01
2.337599106384956258e+02,1.687998008984051557e-01
2.336523734051874044e+02,1.688079607998335396e-01
2.335449503077549025e+02,1.674778968670058432e-01
2.334376414128901160e+02,1.697545093655268567e-01
2.333304467872849273e+02,1.720270419133336781e-01
2.332233664976309910e+02,1.694893125691041558e-01
2.331164006106204170e+02,1.684856446934120955e-01
2.330095491929447462e+02,1.682775672069881379e-01
2.329028123112960884e+02,1.694321932591054403e-01
2.327961900323660984e+02,1.673146988384380252e-01
2.326896824228466585e+02,1.684774847919837115e-01
2.325832895494295371e+02,1.693587541462499013e-01
2.324770114788066167e+02,1.669842228305881970e-01
2.323708482776697792e+02,1.686774023769792852e-01
2.322648000127106798e+02,1.668495844570197506e-01
2.321588667506214279e+02,1.694485130619622082e-01
2.320530485580936784e+02,1.718148844761955285e-01
2.319473455018190862e+02,1.686978021305502728e-01
2.318417576484898746e+02,1.679511711498525017e-01
2.317362850647978121e+02,1.680939694248493599e-01
2.316309278174344399e+02,1.684407652355559559e-01
2.315256859730916403e+02,1.703338623669426177e-01
2.314205595984615229e+02,1.701461846340896200e-01
2.313155487602356288e+02,1.691710764133969314e-01
2.312106535251060677e+02,1.705664195576517550e-01
2.311058739597643807e+02,1.668087849498778030e-01
2.310012101309026775e+02,1.677961330227130954e-01
2.308966621052124992e+02,1.703257024655142060e-01
2.307922299493859555e+02,1.688365204548329113e-01
2.306879137301148148e+02,1.695341920269603231e-01
2.305837135140906184e+02,1.689099595676884225e-01
2.304796293680055896e+02,1.683183667141300854e-01
2.303756613585513833e+02,1.681592486362764871e-01
2.302718095524197679e+02,1.696688304005287695e-01
2.301680740163027394e+02,1.675431760784329704e-01
2.300644548168919528e+02,1.726839139783191424e-01
2.299609520208795175e+02,1.713171304890636903e-01
2.298575656949568611e+02,1.691180370541123801e-01
2.297542959058160932e+02,1.699421870983798544e-01
2.296511427201488686e+02,1.670576619434437360e-01
2.295481062046474108e+02,1.691873962162536993e-01
2.294451864260029197e+02,1.680123704105654370e-01
2.293423834509079597e+02,1.686855622784076691e-01
2.292396973460537311e+02,1.665517480548834861e-01
2.291371281781324569e+02,1.692649152798234302e-01
2.290346760138357922e+02,1.689181194691168064e-01
2.289323409198556192e+02,1.686529226726941055e-01
2.288301229628838200e+02,1.692608353291092382e-01
2.287280222096119360e+02,1.685060444469830832e-01
2.286260387267321903e+02,1.726798340276049504e-01
2.285241725809361242e+02,1.697953088726688320e-01
2.284224238389158472e+02,1.687794011448341680e-01
2.283207925673630143e+02,1.712314515240655755e-01
2.282192788329695077e+02,1.687508414898347964e-01
2.281178827024272096e+02,1.743689336232818188e-01
2.280166042424276611e+02,1.691343568569691758e-01
2.279154435196629720e+02,1.712232916226371915e-01
2.278144006008249107e+02,1.697218697598132930e-01
2.277134755526053596e+02,1.701217049298044404e-01
2.276126684416962007e+02,1.672902191341528733e-01
2.275119793347890891e+02,1.704481009869400765e-01
2.274114082985759069e+02,1.692730751812518142e-01
2.273109553997484227e+02,1.691057972019698041e-01
2.272106207049987461e+02,1.693301944912505574e-01
2.271104042810184183e+02,1.673106188877238332e-01
2.270103061944993215e+02,1.710478537419267975e-01
2.269103265121334516e+02,1.693669140476783130e-01
2.268104653006125773e+02,1.687957209476909637e-01
2.267107226266282396e+02,1.680123704105654370e-01
2.266110985568727756e+02,1.681306889812771155e-01
2.265115931580376127e+02,1.693342744419647494e-01
2.264122064968147470e+02,1.700401059155205452e-01
2.263129386398960605e+02,1.680286902134222327e-01
2.262137896539732083e+02,1.686529226726941055e-01
2.261147596057381861e+02,1.694525930126764002e-01
2.260158485618827626e+02,1.722555191533286234e-01
2.259170565890987064e+02,1.693628340969641211e-01
2.258183837540780132e+02,1.681429288334196914e-01
2.257198301235123381e+02,1.700686655705199168e-01
2.256213957640936769e+02,1.708275364033602362e-01
2.255230807425136845e+02,1.665599079563118978e-01
2.254248851254644705e+02,1.668659042598765463e-01
2.253268089796374625e+02,1.693424343433931334e-01
2.252288523717247699e+02,1.698197885769539839e-01
2.251310153684181614e+02,1.704766606419394481e-01
2.250332980364095192e+02,1.718108045254813365e-01
2.249357004423906119e+02,1.700115462605211736e-01
2.248382226530533217e+02,1.706724982762208298e-01
2.247408647350894171e+02,1.677879731212846837e-01
2.246436267551906667e+02,1.688813999126890508e-01
2.245465087800491801e+02,1.699013875912379068e-01
2.244495108763564986e+02,1.677512535648569281e-01
2.243526331108046179e+02,1.712110517704946155e-01
2.242558755500851930e+02,1.692404355755382506e-01
2.241592382608903335e+02,1.701298648312328521e-01
2.240627213099116943e+02,1.718556839833374761e-01
2.239663247638410439e+02,1.721943198926156882e-01
2.238700486893702646e+02,1.701543445355180040e-01
2.237738931531912385e+02,1.705256200505097797e-01
2.236778582219958480e+02,1.680368501148506166e-01
2.235819439624757479e+02,1.715741673840580073e-01
2.234861504413229341e+02,1.731979877683077484e-01
2.233904777252290614e+02,1.687630813419774001e-01
2.232949258808864670e+02,1.668822240627333142e-01
2.231994949749862371e+02,1.694689128155331959e-01
2.231041850742205952e+02,1.684530050876985319e-01
2.230089962452815371e+02,1.698238685276681759e-01
2.229139285548604903e+02,1.678410124805692349e-01
2.228189820696496781e+02,1.693057147869653778e-01
2.227241568563405281e+02,1.723983174283254538e-01
2.226294529816252634e+02,1.707132977833627774e-01
2.225348705121954254e+02,1.708316163540744559e-01
2.224404095147431235e+02,1.702563433033728868e-01
2.223460700559598990e+02,1.707418574383621490e-01
2.222518522025377479e+02,1.703338623669426177e-01
2.221577560211685523e+02,1.712314515240655755e-01
2.220637815785439670e+02,1.731531083104516089e-01
2.219699289413559882e+02,1.686447627712657216e-01
2.218761981762962705e+02,1.718148844761955285e-01
2.217825893500568100e+02,1.688569202084038712e-01
2.216891025293294888e+02,1.675350161770045865e-01
2.215957377808058482e+02,1.712110517704946155e-01
2.215024951711781114e+02,1.699299472462372784e-01
2.214093747671377059e+02,1.694444331112480162e-01
2.213163766353768551e+02,1.694036336041060686e-01
2.212235008425868727e+02,1.713946495526333935e-01
2.211307474554603232e+02,1.706888180790775977e-01
2.210381165406882928e+02,1.693995536533918767e-01
2.209456081649631187e+02,1.707051378819343934e-01
2.208532223949765694e+02,1.739486986997197115e-01
2.207609592974200723e+02,1.709499349247861066e-01
2.206688189389859645e+02,1.725207159497513243e-01
2.205768013863659007e+02,1.698075487248114079e-01
2.204849067062515360e+02,1.706724982762208298e-01
2.203931349653348661e+02,1.703787418247987573e-01
2.203014862303078871e+02,1.690853974483988165e-01
2.202099605678620264e+02,1.713130505383494984e-01
2.201185580446895074e+02,1.697749091190978443e-01
2.200272787274819848e+02,1.698565081333817395e-01
2.199361226829311136e+02,1.690731575962562405e-01
2.198450899777291170e+02,1.752665227804048043e-01
2.197541806785674225e+02,1.707663371426473287e-01
2.196633948521382536e+02,1.730021501340263945e-01
2.195727325651331512e+02,1.707785769947899046e-01
2.194821938842441114e+02,1.727287934361752819e-01
2.193917788761627889e+02,1.687834810955483600e-01
2.193014876075811799e+02,1.690609177441136646e-01
2.192113201451911664e+02,1.723371181676125463e-01
2.191212765556844033e+02,1.708112166005034682e-01
2.190313569057528866e+02,1.715986470883431592e-01
2.189415612620880438e+02,1.732387872754497238e-01
2.188518896913823255e+02,1.709703346783570943e-01
2.187623422603270456e+02,1.692485954769666345e-01
2.186729190356144272e+02,1.704521809376542685e-01
2.185836200839360117e+02,1.697341096119558967e-01
2.184944454719839086e+02,1.708234564526460442e-01
2.184053952664496592e+02,1.695505118298170910e-01
2.183164695340251455e+02,1.696361907948152059e-01
2.182276683414024774e+02,1.717210456097690296e-01
2.181389917552729685e+02,1.683510063198436491e-01
2.180504398423289558e+02,1.706235388676504705e-01
2.179620126692620943e+02,1.678573322834260029e-01
2.178737103027641524e+02,1.724554367383241971e-01
2.177855328095271261e+02,1.714354490597753689e-01
2.176974802562426703e+02,1.715129681233450720e-01
2.176095527096026672e+02,1.701421046833754280e-01
2.175217502362988853e+02,1.699952264576643779e-01
2.174340729030233206e+02,1.729409508733134593e-01
2.173465207764675142e+02,1.720800812726182294e-01
2.172590939233238032e+02,1.700033863590927896e-01
2.171717924102835013e+02,1.709091354176441591e-01
2.170846163040387182e+02,1.709050554669299671e-01
2.169975656712813361e+02,1.717659250676251970e-01
2.169106405787028962e+02,1.702114638455167472e-01
2.168238410929955080e+02,1.706765782269350218e-01
2.167371672808508265e+02,1.728919914647431000e-01
2.166506192089608476e+02,1.706072190647937026e-01
2.165641969440172261e+02,1.692159558712530709e-01
2.164779005527120717e+02,1.693546741955357093e-01
2.163917301017366981e+02,1.742506150525701680e-01
2.163056856577834424e+02,1.717700050183393889e-01
2.162197672875440730e+02,1.702726631062296825e-01
2.161339750577101313e+02,1.740098979604326468e-01
2.160483090349738404e+02,1.727532731404604616e-01
2.159627692860265142e+02,1.677267738605717762e-01
2.158773558775604897e+02,1.702481834019445028e-01
2.157920688762673080e+02,1.738426199811506367e-01
2.157069083488389651e+02,1.707581772412189169e-01
2.156218743619671159e+02,1.707663371426473287e-01
2.155369669823438699e+02,1.724799164426093767e-01
2.154521862766607683e+02,1.698197885769539839e-01
2.153675323116098070e+02,1.734713444661588611e-01
2.152830051538826410e+02,1.682816471577023298e-01
2.151986048701712662e+02,1.699993064083785976e-01
2.151143315271675647e+02,1.686406828205515296e-01
2.150301851915631914e+02,1.708438562062170318e-01
2.149461659300501424e+02,1.703624220219419616e-01
2.148622738093202997e+02,1.709499349247861066e-01
2.147785088960650910e+02,1.732836667333058633e-01
2.146948712569767395e+02,1.705786594097943309e-01
2.146113609587469000e+02,1.715456077290586356e-01
2.145279780680675685e+02,1.689303593212594101e-01
